PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Is indexable page,Hreflang links,Hreflang links codes,Hreflang issues,Hreflang group ID,No. of hreflang inlinks,No. of all inlinks
30,https://www.kinexisdigital.com/en/industries/healthcare/medical,Medical Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/industries/healthcare/medical
https://www.kinexisdigital.com/en/industries/healthcare/medical
https://www.kinexisdigital.com/es/industries/healthcare/medical
https://www.kinexisdigital.com/es/industries/healthcare/medical
https://www.kinexisdigital.com/industries/healthcare/medical","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",5983186939661472492,4,195
30,https://www.kinexisdigital.com/es/industries/financial-services/insurance,Agencia de Marketing Insurance | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/industries/financial-services/insurance
https://www.kinexisdigital.com/en/industries/financial-services/insurance
https://www.kinexisdigital.com/es/industries/financial-services/insurance
https://www.kinexisdigital.com/es/industries/financial-services/insurance
https://www.kinexisdigital.com/industries/financial-services/insurance","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",5927611169620563282,3,192
30,https://www.kinexisdigital.com/en/industries/financial-services/mortgage-lenders,Mortgage Lenders Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/industries/financial-services/mortgage-lenders
https://www.kinexisdigital.com/en/industries/financial-services/mortgage-lenders
https://www.kinexisdigital.com/es/industries/financial-services/mortgage-lenders
https://www.kinexisdigital.com/es/industries/financial-services/mortgage-lenders
https://www.kinexisdigital.com/industries/financial-services/mortgage-lenders","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",7329570147657675551,4,195
30,https://www.kinexisdigital.com/es/services/analytics,Agencia Analítica de Marketing para… | KINEXIS Digital,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/services/analytics
https://www.kinexisdigital.com/en/services/analytics
https://www.kinexisdigital.com/es/services/analytics
https://www.kinexisdigital.com/es/services/analytics
https://www.kinexisdigital.com/services/analytics","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",2105487179628210064,3,192
30,https://www.kinexisdigital.com/es/industries/home-services/pest-control,Agencia de Marketing Pest Control | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/industries/home-services/pest-control
https://www.kinexisdigital.com/en/industries/home-services/pest-control
https://www.kinexisdigital.com/es/industries/home-services/pest-control
https://www.kinexisdigital.com/es/industries/home-services/pest-control
https://www.kinexisdigital.com/industries/home-services/pest-control","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",1018576125087247117,3,192
30,https://www.kinexisdigital.com/en/locations/cedar-falls,Digital Marketing Agency Cedar Falls | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/locations/cedar-falls
https://www.kinexisdigital.com/en/locations/cedar-falls
https://www.kinexisdigital.com/es/locations/cedar-falls
https://www.kinexisdigital.com/es/locations/cedar-falls
https://www.kinexisdigital.com/locations/cedar-falls","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",17903377305899361137,4,195
30,https://www.kinexisdigital.com/es/industries/home-services/electrical,Agencia de Marketing Electrical | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/industries/home-services/electrical
https://www.kinexisdigital.com/en/industries/home-services/electrical
https://www.kinexisdigital.com/es/industries/home-services/electrical
https://www.kinexisdigital.com/es/industries/home-services/electrical
https://www.kinexisdigital.com/industries/home-services/electrical","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",1888500944489495345,3,192
30,https://www.kinexisdigital.com/es/industries/ecommerce/amazon-sellers,Agencia de Marketing Amazon Sellers | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/industries/ecommerce/amazon-sellers
https://www.kinexisdigital.com/en/industries/ecommerce/amazon-sellers
https://www.kinexisdigital.com/es/industries/ecommerce/amazon-sellers
https://www.kinexisdigital.com/es/industries/ecommerce/amazon-sellers
https://www.kinexisdigital.com/industries/ecommerce/amazon-sellers","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",14497008380603651084,3,192
30,https://www.kinexisdigital.com/es/industries/manufacturing/b2b-manufacturing,Agencia de Marketing B2B Manufacturing | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/industries/manufacturing/b2b-manufacturing
https://www.kinexisdigital.com/en/industries/manufacturing/b2b-manufacturing
https://www.kinexisdigital.com/es/industries/manufacturing/b2b-manufacturing
https://www.kinexisdigital.com/es/industries/manufacturing/b2b-manufacturing
https://www.kinexisdigital.com/industries/manufacturing/b2b-manufacturing","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",14813427683011244125,3,192
30,https://www.kinexisdigital.com/es/pricing/seo,"Precios SEO | Planes desde $2,500/mes | KINEXIS Digital",text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/pricing/seo
https://www.kinexisdigital.com/en/pricing/seo
https://www.kinexisdigital.com/es/pricing/seo
https://www.kinexisdigital.com/es/pricing/seo
https://www.kinexisdigital.com/pricing/seo","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",11145992108346321791,3,192
30,https://www.kinexisdigital.com/en/services/growth-consulting,Growth Consulting & Marketing Strategy | KINEXIS Digital,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/services/growth-consulting
https://www.kinexisdigital.com/en/services/growth-consulting
https://www.kinexisdigital.com/es/services/growth-consulting
https://www.kinexisdigital.com/es/services/growth-consulting
https://www.kinexisdigital.com/services/growth-consulting","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",12398166166155652994,4,195
30,https://www.kinexisdigital.com/en/industries/technology/software-companies,Software Companies Marketing Agency | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/industries/technology/software-companies
https://www.kinexisdigital.com/en/industries/technology/software-companies
https://www.kinexisdigital.com/es/industries/technology/software-companies
https://www.kinexisdigital.com/es/industries/technology/software-companies
https://www.kinexisdigital.com/industries/technology/software-companies","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",2426761623978611360,4,195
30,https://www.kinexisdigital.com/en/industries/manufacturing,Manufacturing Marketing | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/industries/manufacturing
https://www.kinexisdigital.com/en/industries/manufacturing
https://www.kinexisdigital.com/es/industries/manufacturing
https://www.kinexisdigital.com/es/industries/manufacturing
https://www.kinexisdigital.com/industries/manufacturing","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",13769980126541851407,4,195
30,https://www.kinexisdigital.com/es/about,Sobre KINEXIS Digital | Agencia de Marketing,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/about
https://www.kinexisdigital.com/en/about
https://www.kinexisdigital.com/en/about
https://www.kinexisdigital.com/es/about
https://www.kinexisdigital.com/es/about","307
200
200
200
200","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",17313060739024569047,3,192
30,https://www.kinexisdigital.com/es/industries/manufacturing/automotive,Agencia de Marketing Automotive | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/en/industries/manufacturing/automotive
https://www.kinexisdigital.com/en/industries/manufacturing/automotive
https://www.kinexisdigital.com/es/industries/manufacturing/automotive
https://www.kinexisdigital.com/es/industries/manufacturing/automotive
https://www.kinexisdigital.com/industries/manufacturing/automotive","200
200
200
200
307","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",6239209754412924182,3,192
30,https://www.kinexisdigital.com/es/blog/local-seo-checklist,Checklist de SEO Local para Negocios de Servicios | KINEXIS,text/html; charset=utf-8,false,200,0,true,"https://www.kinexisdigital.com/blog/local-seo-checklist
https://www.kinexisdigital.com/en/blog/local-seo-checklist
https://www.kinexisdigital.com/en/blog/local-seo-checklist
https://www.kinexisdigital.com/es/blog/local-seo-checklist
https://www.kinexisdigital.com/es/blog/local-seo-checklist","307
200
200
200
200","Incorrect value
One page is linked for more than one language
More than one page is linked for the same language
Some pages are not returning 200 status code",99400295651449149,3,192
